name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct,double_per_xb_g,double_per_xb_f,double_per_xb_l
tony bernazard,bernt001,0.001792114,0.998207885,0.249551166,0.752244165,0.517985611,0.482014388,0.484098939,0.515901060,0,1.000000000,0,1.000000000,0.082191780,0.917808219,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
dale berra,berrd001,0,1.000000000,0.238938053,0.761061946,0.740740740,0.259259259,0.393442622,0.606557377,0.027027027,0.972972972,0,1.000000000,0.083333333,0.916666666,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
kurt bevacqua,bevak001,0,1.000000000,0.235668789,0.764331210,0.459459459,0.540540540,0.574712643,0.425287356,0.054054054,0.945945945,0,1.000000000,0.142857142,0.857142857,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
buddy biancalana,bianb001,0,1.000000000,0.349315068,0.650684931,0.666666666,0.333333333,0.550724637,0.449275362,0,1.000000000,0,1.000000000,0.096774193,0.903225806,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
mike bielecki,bielm001,0,1.000000000,0.600000000,0.400000000,0.833333333,0.166666666,0.750000000,0.250000000,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
dann bilardello,bilad001,0.009803921,0.990196078,0.178217821,0.831683168,0.833333333,0.166666666,0.590909090,0.409090909,0,1.000000000,0,1.000000000,0.074074074,0.925925925,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
terry blocker,bloct001,0,1.000000000,0.187500000,0.812500000,0.666666666,0.333333333,0.583333333,0.416666666,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
vida blue,bluev001,0,1.000000000,0.518518518,0.481481481,0.785714285,0.214285714,0.500000000,0.500000000,0,1.000000000,0,1.000000000,0.200000000,0.800000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bruce bochte,bochb001,0,1.000000000,0.221491228,0.778508771,0.574257425,0.425742574,0.547826086,0.452173913,0,1.000000000,0,1.000000000,0.076923076,0.923076923,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bruce bochy,bochb002,0,1.000000000,0.304347826,0.695652173,0.857142857,0.142857142,0.540000000,0.460000000,0.043478260,0.956521739,0,1.000000000,0.045454545,0.954545454,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
